District,Date,Rainfall
Pudukkottai,2024-10-05,19.9
Pudukkottai,2024-10-06,0.1
Pudukkottai,2024-10-07,23.6
Pudukkottai,2024-10-08,3.4
Pudukkottai,2024-10-09,16.4
Pudukkottai,2024-10-10,22.9
Pudukkottai,2024-10-11,19.7
Pudukkottai,2024-10-12,13.8
Pudukkottai,2024-10-13,19.5
Pudukkottai,2024-10-14,12.8
Pudukkottai,2024-10-15,2.1
Pudukkottai,2024-10-16,0.6
Pudukkottai,2024-10-17,0.2
Pudukkottai,2024-10-18,0.8
Pudukkottai,2024-10-19,14.7
Pudukkottai,2024-10-20,6.5
Pudukkottai,2024-10-21,7.3
Pudukkottai,2024-10-22,17.8
Pudukkottai,2024-10-23,0.9
Pudukkottai,2024-10-24,5.8
Pudukkottai,2024-10-25,14.1
Pudukkottai,2024-10-26,1.4
Pudukkottai,2024-10-27,0.4
Pudukkottai,2024-10-28,0.2
Pudukkottai,2024-10-29,0.6
Pudukkottai,2024-10-30,1.8
Pudukkottai,2024-10-31,3.6
Pudukkottai,2024-11-01,9.1
Pudukkottai,2024-11-02,6.3
Pudukkottai,2024-11-03,7.5
Pudukkottai,2024-11-04,10.3
Pudukkottai,2024-11-05,1.0
Pudukkottai,2024-11-06,0.0
Pudukkottai,2024-11-07,5.8
Pudukkottai,2024-11-08,1.7
Pudukkottai,2024-11-09,0.0
Pudukkottai,2024-11-10,0.3
Pudukkottai,2024-11-11,0.3
Pudukkottai,2024-11-12,0.3
Pudukkottai,2024-11-13,0.5
Pudukkottai,2024-11-14,15.4
Pudukkottai,2024-11-15,21.3
Pudukkottai,2024-11-16,31.0
Pudukkottai,2024-11-17,11.7
Pudukkottai,2024-11-18,18.1
Pudukkottai,2024-11-19,2.3
Pudukkottai,2024-11-20,35.9
Pudukkottai,2024-11-21,1.7
Pudukkottai,2024-11-22,0.0
Pudukkottai,2024-11-23,3.5
Pudukkottai,2024-11-24,0.3
Pudukkottai,2024-11-25,2.6
Pudukkottai,2024-11-26,38.8
Pudukkottai,2024-11-27,31.0
Pudukkottai,2024-11-28,7.7
Pudukkottai,2024-11-29,6.3
Pudukkottai,2024-11-30,0.5
Pudukkottai,2024-12-01,37.8
Pudukkottai,2024-12-02,6.3
Pudukkottai,2024-12-03,5.8
Pudukkottai,2024-12-04,1.8
Pudukkottai,2024-12-05,2.9
Pudukkottai,2024-12-06,0.6
Pudukkottai,2024-12-07,1.6
Pudukkottai,2024-12-08,1.6
Pudukkottai,2024-12-09,1.0
Pudukkottai,2024-12-10,0.0
Pudukkottai,2024-12-11,21.7
Pudukkottai,2024-12-12,53.8
Pudukkottai,2024-12-13,48.6
Pudukkottai,2024-12-14,6.8
Pudukkottai,2024-12-15,0.0
Pudukkottai,2024-12-16,0.0
Pudukkottai,2024-12-17,0.4
Pudukkottai,2024-12-18,0.4
Pudukkottai,2024-12-19,1.7
Pudukkottai,2024-12-20,17.0
Pudukkottai,2024-12-21,3.0
Pudukkottai,2024-12-22,5.4
Pudukkottai,2024-12-23,0.0
Pudukkottai,2024-12-24,0.0
Pudukkottai,2024-12-25,1.0
Pudukkottai,2024-12-26,5.4
Pudukkottai,2024-12-27,7.6
Pudukkottai,2024-12-28,0.7
Pudukkottai,2024-12-29,1.3
Pudukkottai,2024-12-30,5.1
Pudukkottai,2024-12-31,1.3
Sivaganga,2020-01-01,1.4
Sivaganga,2020-01-02,2.6
Sivaganga,2020-01-03,1.0
Sivaganga,2020-01-04,1.8
Sivaganga,2020-01-05,1.5
Sivaganga,2020-01-06,0.3
Sivaganga,2020-01-07,1.1
Sivaganga,2020-01-08,0.1
Sivaganga,2020-01-09,0.0
Sivaganga,2020-01-10,0.0
Sivaganga,2020-01-11,0.0
Sivaganga,2020-01-12,0.0
Sivaganga,2020-01-13,0.2
Sivaganga,2020-01-14,0.0
Sivaganga,2020-01-15,0.0
Sivaganga,2020-01-16,0.0
Sivaganga,2020-01-17,1.2
Sivaganga,2020-01-18,1.7
Sivaganga,2020-01-19,1.9
Sivaganga,2020-01-20,0.1
Sivaganga,2020-01-21,0.0
Sivaganga,2020-01-22,0.0
Sivaganga,2020-01-23,0.4
Sivaganga,2020-01-24,0.0
Sivaganga,2020-01-25,0.0
Sivaganga,2020-01-26,0.0
Sivaganga,2020-01-27,0.0
Sivaganga,2020-01-28,0.0
Sivaganga,2020-01-29,0.0
Sivaganga,2020-01-30,0.0
Sivaganga,2020-01-31,0.0
Sivaganga,2020-02-01,0.1
Sivaganga,2020-02-02,0.0
Sivaganga,2020-02-03,0.0
Sivaganga,2020-02-04,0.0
Sivaganga,2020-02-05,0.3
Sivaganga,2020-02-06,0.0
Sivaganga,2020-02-07,0.0
Sivaganga,2020-02-08,0.0
Sivaganga,2020-02-09,0.2
Sivaganga,2020-02-10,0.0
Sivaganga,2020-02-11,0.0
Sivaganga,2020-02-12,0.7
Sivaganga,2020-02-13,0.0
Sivaganga,2020-02-14,0.0
Sivaganga,2020-02-15,0.0
Sivaganga,2020-02-16,0.0
Sivaganga,2020-02-17,0.0
Sivaganga,2020-02-18,0.0
Sivaganga,2020-02-19,0.0
Sivaganga,2020-02-20,0.0
Sivaganga,2020-02-21,2.0
Sivaganga,2020-02-22,1.3
Sivaganga,2020-02-23,0.0
Sivaganga,2020-02-24,0.0
Sivaganga,2020-02-25,0.0
Sivaganga,2020-02-26,0.0
Sivaganga,2020-02-27,0.0
Sivaganga,2020-02-28,0.3
Sivaganga,2020-02-29,0.0
Sivaganga,2020-03-01,0.0
Sivaganga,2020-03-02,0.0
Sivaganga,2020-03-03,0.0
Sivaganga,2020-03-04,0.1
Sivaganga,2020-03-05,0.4
Sivaganga,2020-03-06,0.0
Sivaganga,2020-03-07,2.6
Sivaganga,2020-03-08,1.3
Sivaganga,2020-03-09,0.0
Sivaganga,2020-03-10,0.0
Sivaganga,2020-03-11,0.1
Sivaganga,2020-03-12,0.2
Sivaganga,2020-03-13,0.0
Sivaganga,2020-03-14,0.0
Sivaganga,2020-03-15,0.0
Sivaganga,2020-03-16,0.0
Sivaganga,2020-03-17,0.2
Sivaganga,2020-03-18,0.0
Sivaganga,2020-03-19,0.2
Sivaganga,2020-03-20,0.0
Sivaganga,2020-03-21,0.2
Sivaganga,2020-03-22,0.1
Sivaganga,2020-03-23,0.2
Sivaganga,2020-03-24,0.0
Sivaganga,2020-03-25,0.0
Sivaganga,2020-03-26,0.0
Sivaganga,2020-03-27,0.0
Sivaganga,2020-03-28,0.0
Sivaganga,2020-03-29,0.0
Sivaganga,2020-03-30,0.0
Sivaganga,2020-03-31,0.0
Sivaganga,2020-04-01,0.0
Sivaganga,2020-04-02,0.0
Sivaganga,2020-04-03,0.0
Sivaganga,2020-04-04,0.0
Sivaganga,2020-04-05,6.2
Sivaganga,2020-04-06,0.1
Sivaganga,2020-04-07,0.1
Sivaganga,2020-04-08,3.3
Sivaganga,2020-04-09,0.7
Sivaganga,2020-04-10,2.7
Sivaganga,2020-04-11,0.3
Sivaganga,2020-04-12,0.3
Sivaganga,2020-04-13,0.0
Sivaganga,2020-04-14,0.0
Sivaganga,2020-04-15,1.5
Sivaganga,2020-04-16,2.7
Sivaganga,2020-04-17,0.2
Sivaganga,2020-04-18,0.3
Sivaganga,2020-04-19,0.6
Sivaganga,2020-04-20,3.1
Sivaganga,2020-04-21,0.8
Sivaganga,2020-04-22,2.3
Sivaganga,2020-04-23,0.0
Sivaganga,2020-04-24,1.1
Sivaganga,2020-04-25,0.0
Sivaganga,2020-04-26,2.8
Sivaganga,2020-04-27,0.0
Sivaganga,2020-04-28,2.1
Sivaganga,2020-04-29,9.0
Sivaganga,2020-04-30,18.7
Sivaganga,2020-05-01,0.0
Sivaganga,2020-05-02,0.0
Sivaganga,2020-05-03,0.2
Sivaganga,2020-05-04,0.0
Sivaganga,2020-05-05,0.5
Sivaganga,2020-05-06,0.0
Sivaganga,2020-05-07,0.2
Sivaganga,2020-05-08,0.4
Sivaganga,2020-05-09,0.0
Sivaganga,2020-05-10,0.1
Sivaganga,2020-05-11,2.6
Sivaganga,2020-05-12,8.0
Sivaganga,2020-05-13,5.1
Sivaganga,2020-05-14,0.0
Sivaganga,2020-05-15,0.6
Sivaganga,2020-05-16,0.3
Sivaganga,2020-05-17,0.3
Sivaganga,2020-05-18,2.9
Sivaganga,2020-05-19,0.0
Sivaganga,2020-05-20,0.9
Sivaganga,2020-05-21,0.0
Sivaganga,2020-05-22,0.0
Sivaganga,2020-05-23,0.0
Sivaganga,2020-05-24,0.1
Sivaganga,2020-05-25,0.2
Sivaganga,2020-05-26,0.0
Sivaganga,2020-05-27,2.1
Sivaganga,2020-05-28,0.8
Sivaganga,2020-05-29,0.2
Sivaganga,2020-05-30,1.4
Sivaganga,2020-05-31,0.3
Sivaganga,2020-06-01,0.8
Sivaganga,2020-06-02,0.0
Sivaganga,2020-06-03,0.4
Sivaganga,2020-06-04,0.8
Sivaganga,2020-06-05,11.0
Sivaganga,2020-06-06,2.7
Sivaganga,2020-06-07,0.7
Sivaganga,2020-06-08,0.0
Sivaganga,2020-06-09,1.8
Sivaganga,2020-06-10,3.4
Sivaganga,2020-06-11,1.2
Sivaganga,2020-06-12,0.0
Sivaganga,2020-06-13,0.7
Sivaganga,2020-06-14,0.6
Sivaganga,2020-06-15,0.0
Sivaganga,2020-06-16,1.2
Sivaganga,2020-06-17,0.4
Sivaganga,2020-06-18,3.0
Sivaganga,2020-06-19,2.8
Sivaganga,2020-06-20,0.2
Sivaganga,2020-06-21,0.4
Sivaganga,2020-06-22,0.1
Sivaganga,2020-06-23,0.0
Sivaganga,2020-06-24,2.5
Sivaganga,2020-06-25,5.3
Sivaganga,2020-06-26,0.9
Sivaganga,2020-06-27,0.1
Sivaganga,2020-06-28,2.5
Sivaganga,2020-06-29,2.6
Sivaganga,2020-06-30,1.0
Sivaganga,2020-07-01,0.4
Sivaganga,2020-07-02,0.7
Sivaganga,2020-07-03,0.0
Sivaganga,2020-07-04,0.0
Sivaganga,2020-07-05,0.0
Sivaganga,2020-07-06,0.1
Sivaganga,2020-07-07,0.3
Sivaganga,2020-07-08,3.1
Sivaganga,2020-07-09,8.6
Sivaganga,2020-07-10,11.6
Sivaganga,2020-07-11,2.4
Sivaganga,2020-07-12,2.8
Sivaganga,2020-07-13,0.0
Sivaganga,2020-07-14,0.4
Sivaganga,2020-07-15,5.6
Sivaganga,2020-07-16,0.5
Sivaganga,2020-07-17,0.1
Sivaganga,2020-07-18,5.5
Sivaganga,2020-07-19,0.3
Sivaganga,2020-07-20,1.5
Sivaganga,2020-07-21,1.3
Sivaganga,2020-07-22,0.3
Sivaganga,2020-07-23,2.3
Sivaganga,2020-07-24,1.2
Sivaganga,2020-07-25,0.0
Sivaganga,2020-07-26,0.0
Sivaganga,2020-07-27,1.3
Sivaganga,2020-07-28,0.3
Sivaganga,2020-07-29,5.1
Sivaganga,2020-07-30,1.3
Sivaganga,2020-07-31,1.8
Sivaganga,2020-08-01,2.6
Sivaganga,2020-08-02,0.8
Sivaganga,2020-08-03,0.0
Sivaganga,2020-08-04,0.0
Sivaganga,2020-08-05,0.0
Sivaganga,2020-08-06,0.0
Sivaganga,2020-08-07,0.3
Sivaganga,2020-08-08,4.4
Sivaganga,2020-08-09,8.6
Sivaganga,2020-08-10,0.4
Sivaganga,2020-08-11,0.1
Sivaganga,2020-08-12,0.0
Sivaganga,2020-08-13,0.1
Sivaganga,2020-08-14,0.0
Sivaganga,2020-08-15,0.0
Sivaganga,2020-08-16,0.0
Sivaganga,2020-08-17,0.0
Sivaganga,2020-08-18,1.4
Sivaganga,2020-08-19,0.4
Sivaganga,2020-08-20,0.1
Sivaganga,2020-08-21,0.4
Sivaganga,2020-08-22,2.5
Sivaganga,2020-08-23,7.6
Sivaganga,2020-08-24,0.7
Sivaganga,2020-08-25,1.1
Sivaganga,2020-08-26,8.8
Sivaganga,2020-08-27,1.9
Sivaganga,2020-08-28,1.8
Sivaganga,2020-08-29,0.1
Sivaganga,2020-08-30,2.9
Sivaganga,2020-08-31,12.5
Sivaganga,2020-09-01,5.1
Sivaganga,2020-09-02,55.9
Sivaganga,2020-09-03,2.5
Sivaganga,2020-09-04,5.6
Sivaganga,2020-09-05,17.9
Sivaganga,2020-09-06,7.6
Sivaganga,2020-09-07,1.1
Sivaganga,2020-09-08,2.7
Sivaganga,2020-09-09,6.1
Sivaganga,2020-09-10,0.0
Sivaganga,2020-09-11,2.4
Sivaganga,2020-09-12,0.2
Sivaganga,2020-09-13,0.6
Sivaganga,2020-09-14,6.7
Sivaganga,2020-09-15,4.9
Sivaganga,2020-09-16,0.7
Sivaganga,2020-09-17,2.3
Sivaganga,2020-09-18,1.6
Sivaganga,2020-09-19,2.7
Sivaganga,2020-09-20,14.3
Sivaganga,2020-09-21,2.8
Sivaganga,2020-09-22,1.3
Sivaganga,2020-09-23,0.1
Sivaganga,2020-09-24,0.9
Sivaganga,2020-09-25,3.0
Sivaganga,2020-09-26,0.7
Sivaganga,2020-09-27,2.8
Sivaganga,2020-09-28,13.1
Sivaganga,2020-09-29,1.7
Sivaganga,2020-09-30,3.2
Sivaganga,2020-10-01,0.0
Sivaganga,2020-10-02,0.0
Sivaganga,2020-10-03,0.1
Sivaganga,2020-10-04,0.0
Sivaganga,2020-10-05,0.0
Sivaganga,2020-10-06,4.3
Sivaganga,2020-10-07,3.2
Sivaganga,2020-10-08,22.1
Sivaganga,2020-10-09,18.8
Sivaganga,2020-10-10,12.6
Sivaganga,2020-10-11,0.0
Sivaganga,2020-10-12,0.1
Sivaganga,2020-10-13,0.0
Sivaganga,2020-10-14,0.0
Sivaganga,2020-10-15,0.0
Sivaganga,2020-10-16,0.0
Sivaganga,2020-10-17,4.9
Sivaganga,2020-10-18,2.0
Sivaganga,2020-10-19,3.1
Sivaganga,2020-10-20,10.0
Sivaganga,2020-10-21,1.0
Sivaganga,2020-10-22,0.2
Sivaganga,2020-10-23,0.0
Sivaganga,2020-10-24,1.7
Sivaganga,2020-10-25,0.0
Sivaganga,2020-10-26,0.1
Sivaganga,2020-10-27,5.2
Sivaganga,2020-10-28,11.3
Sivaganga,2020-10-29,15.9
Sivaganga,2020-10-30,8.3
Sivaganga,2020-10-31,0.3
Sivaganga,2020-11-01,0.6
Sivaganga,2020-11-02,0.4
Sivaganga,2020-11-03,7.4
Sivaganga,2020-11-04,18.4
Sivaganga,2020-11-05,11.8
Sivaganga,2020-11-06,6.2
Sivaganga,2020-11-07,5.3
Sivaganga,2020-11-08,6.2
Sivaganga,2020-11-09,0.0
Sivaganga,2020-11-10,0.0
Sivaganga,2020-11-11,1.2
Sivaganga,2020-11-12,13.1
Sivaganga,2020-11-13,13.4
Sivaganga,2020-11-14,1.6
Sivaganga,2020-11-15,19.8
Sivaganga,2020-11-16,25.9
Sivaganga,2020-11-17,20.9
Sivaganga,2020-11-18,10.7
Sivaganga,2020-11-19,6.9
Sivaganga,2020-11-20,2.3
Sivaganga,2020-11-21,0.0
Sivaganga,2020-11-22,0.0
Sivaganga,2020-11-23,0.0
Sivaganga,2020-11-24,0.2
Sivaganga,2020-11-25,0.6
Sivaganga,2020-11-26,2.7
Sivaganga,2020-11-27,2.3
Sivaganga,2020-11-28,4.6
Sivaganga,2020-11-29,3.6
Sivaganga,2020-11-30,1.8
Sivaganga,2020-12-01,0.0
Sivaganga,2020-12-02,26.3
Sivaganga,2020-12-03,108.0
Sivaganga,2020-12-04,144.3
Sivaganga,2020-12-05,42.6
Sivaganga,2020-12-06,31.2
Sivaganga,2020-12-07,12.4
Sivaganga,2020-12-08,9.1
Sivaganga,2020-12-09,3.2
Sivaganga,2020-12-10,1.5
Sivaganga,2020-12-11,0.0
Sivaganga,2020-12-12,0.0
Sivaganga,2020-12-13,0.1
Sivaganga,2020-12-14,0.0
Sivaganga,2020-12-15,7.4
Sivaganga,2020-12-16,9.5
Sivaganga,2020-12-17,4.3
Sivaganga,2020-12-18,8.8
Sivaganga,2020-12-19,1.3
Sivaganga,2020-12-20,0.0
Sivaganga,2020-12-21,0.0
Sivaganga,2020-12-22,3.8
Sivaganga,2020-12-23,2.3
Sivaganga,2020-12-24,0.0
Sivaganga,2020-12-25,0.1
Sivaganga,2020-12-26,0.0
Sivaganga,2020-12-27,0.0
Sivaganga,2020-12-28,0.0
Sivaganga,2020-12-29,1.3
Sivaganga,2020-12-30,1.9
Sivaganga,2020-12-31,7.0
Sivaganga,2021-01-01,0.1
Sivaganga,2021-01-02,1.4
Sivaganga,2021-01-03,11.4
Sivaganga,2021-01-04,5.6
Sivaganga,2021-01-05,12.0
Sivaganga,2021-01-06,8.6
Sivaganga,2021-01-07,2.7
Sivaganga,2021-01-08,13.2
Sivaganga,2021-01-09,2.5
Sivaganga,2021-01-10,10.2
Sivaganga,2021-01-11,24.7
Sivaganga,2021-01-12,41.8
Sivaganga,2021-01-13,19.7
Sivaganga,2021-01-14,5.1
Sivaganga,2021-01-15,3.5
Sivaganga,2021-01-16,6.7
Sivaganga,2021-01-17,0.0
Sivaganga,2021-01-18,0.0
Sivaganga,2021-01-19,0.0
Sivaganga,2021-01-20,0.1
Sivaganga,2021-01-21,0.4
Sivaganga,2021-01-22,0.4
Sivaganga,2021-01-23,0.1
Sivaganga,2021-01-24,0.0
Sivaganga,2021-01-25,0.0
Sivaganga,2021-01-26,0.0
Sivaganga,2021-01-27,0.0
Sivaganga,2021-01-28,0.1
Sivaganga,2021-01-29,0.6
Sivaganga,2021-01-30,0.2
Sivaganga,2021-01-31,0.5
Sivaganga,2021-02-01,0.0
Sivaganga,2021-02-02,0.0
Sivaganga,2021-02-03,0.0
Sivaganga,2021-02-04,0.0
Sivaganga,2021-02-05,0.0
Sivaganga,2021-02-06,0.0
Sivaganga,2021-02-07,0.0
Sivaganga,2021-02-08,0.0
Sivaganga,2021-02-09,0.0
Sivaganga,2021-02-10,0.0
Sivaganga,2021-02-11,0.0
Sivaganga,2021-02-12,0.0
Sivaganga,2021-02-13,0.0
Sivaganga,2021-02-14,0.0
Sivaganga,2021-02-15,0.0
Sivaganga,2021-02-16,0.0
Sivaganga,2021-02-17,0.0
Sivaganga,2021-02-18,0.0
Sivaganga,2021-02-19,0.1
Sivaganga,2021-02-20,1.2
Sivaganga,2021-02-21,1.8
Sivaganga,2021-02-22,1.3
Sivaganga,2021-02-23,0.0
Sivaganga,2021-02-24,0.0
Sivaganga,2021-02-25,0.0
Sivaganga,2021-02-26,0.0
Sivaganga,2021-02-27,0.0
Sivaganga,2021-02-28,0.0
Sivaganga,2021-03-01,0.1
Sivaganga,2021-03-02,0.0
Sivaganga,2021-03-03,0.0
Sivaganga,2021-03-04,0.0
Sivaganga,2021-03-05,0.0
Sivaganga,2021-03-06,0.0
Sivaganga,2021-03-07,0.0
Sivaganga,2021-03-08,1.6
Sivaganga,2021-03-09,0.1
Sivaganga,2021-03-10,0.7
Sivaganga,2021-03-11,0.1
Sivaganga,2021-03-12,0.0
Sivaganga,2021-03-13,0.5
Sivaganga,2021-03-14,0.1
Sivaganga,2021-03-15,0.0
Sivaganga,2021-03-16,0.0
Sivaganga,2021-03-17,0.2
Sivaganga,2021-03-18,0.0
Sivaganga,2021-03-19,0.0
Sivaganga,2021-03-20,0.7
Sivaganga,2021-03-21,0.2
Sivaganga,2021-03-22,0.1
Sivaganga,2021-03-23,0.0
Sivaganga,2021-03-24,0.2
Sivaganga,2021-03-25,0.0
Sivaganga,2021-03-26,0.3
Sivaganga,2021-03-27,0.4
Sivaganga,2021-03-28,0.8
Sivaganga,2021-03-29,1.6
Sivaganga,2021-03-30,0.0
Sivaganga,2021-03-31,0.0
Sivaganga,2021-04-01,0.0
Sivaganga,2021-04-02,0.0
Sivaganga,2021-04-03,0.0
Sivaganga,2021-04-04,0.0
Sivaganga,2021-04-05,0.0
Sivaganga,2021-04-06,0.5
Sivaganga,2021-04-07,0.0
Sivaganga,2021-04-08,0.0
Sivaganga,2021-04-09,0.0
Sivaganga,2021-04-10,0.5
Sivaganga,2021-04-11,0.9
Sivaganga,2021-04-12,2.1
Sivaganga,2021-04-13,5.6
Sivaganga,2021-04-14,10.6
Sivaganga,2021-04-15,13.5
Sivaganga,2021-04-16,19.0
Sivaganga,2021-04-17,0.4
Sivaganga,2021-04-18,1.2
Sivaganga,2021-04-19,0.0
Sivaganga,2021-04-20,0.0
Sivaganga,2021-04-21,0.0
Sivaganga,2021-04-22,0.0
Sivaganga,2021-04-23,0.0
Sivaganga,2021-04-24,0.0
Sivaganga,2021-04-25,0.6
Sivaganga,2021-04-26,0.8
Sivaganga,2021-04-27,0.0
Sivaganga,2021-04-28,0.3
Sivaganga,2021-04-29,0.1
Sivaganga,2021-04-30,0.0
Sivaganga,2021-05-01,1.8
Sivaganga,2021-05-02,3.0
Sivaganga,2021-05-03,5.5
Sivaganga,2021-05-04,4.5
Sivaganga,2021-05-05,1.2
Sivaganga,2021-05-06,2.9
Sivaganga,2021-05-07,2.0
Sivaganga,2021-05-08,1.9
Sivaganga,2021-05-09,4.9
Sivaganga,2021-05-10,0.3
Sivaganga,2021-05-11,0.3
Sivaganga,2021-05-12,1.1
Sivaganga,2021-05-13,12.5
Sivaganga,2021-05-14,0.2
Sivaganga,2021-05-15,10.0
Sivaganga,2021-05-16,0.3
Sivaganga,2021-05-17,2.9
Sivaganga,2021-05-18,0.8
Sivaganga,2021-05-19,2.0
Sivaganga,2021-05-20,7.8
Sivaganga,2021-05-21,1.9
Sivaganga,2021-05-22,4.3
Sivaganga,2021-05-23,2.5
Sivaganga,2021-05-24,2.4
Sivaganga,2021-05-25,0.5
Sivaganga,2021-05-26,2.3
Sivaganga,2021-05-27,0.1
Sivaganga,2021-05-28,0.0
Sivaganga,2021-05-29,1.4
Sivaganga,2021-05-30,0.1
Sivaganga,2021-05-31,0.0
Sivaganga,2021-06-01,0.8
Sivaganga,2021-06-02,0.4
Sivaganga,2021-06-03,2.9
Sivaganga,2021-06-04,36.9
Sivaganga,2021-06-05,11.0
Sivaganga,2021-06-06,0.9
Sivaganga,2021-06-07,0.1
Sivaganga,2021-06-08,7.7
Sivaganga,2021-06-09,0.1
Sivaganga,2021-06-10,0.0
Sivaganga,2021-06-11,0.0
Sivaganga,2021-06-12,0.1
Sivaganga,2021-06-13,2.0
Sivaganga,2021-06-14,3.2
Sivaganga,2021-06-15,0.0
Sivaganga,2021-06-16,0.0
Sivaganga,2021-06-17,0.0
Sivaganga,2021-06-18,0.0
Sivaganga,2021-06-19,0.0
Sivaganga,2021-06-20,0.0
Sivaganga,2021-06-21,0.3
Sivaganga,2021-06-22,0.6
Sivaganga,2021-06-23,3.3
Sivaganga,2021-06-24,0.2
Sivaganga,2021-06-25,0.0
Sivaganga,2021-06-26,0.0
Sivaganga,2021-06-27,1.5
Sivaganga,2021-06-28,0.8
Sivaganga,2021-06-29,0.6
Sivaganga,2021-06-30,0.4
Sivaganga,2021-07-01,6.1
Sivaganga,2021-07-02,1.2
Sivaganga,2021-07-03,7.6
Sivaganga,2021-07-04,7.4
Sivaganga,2021-07-05,0.6
Sivaganga,2021-07-06,1.6
Sivaganga,2021-07-07,1.3
Sivaganga,2021-07-08,0.7
Sivaganga,2021-07-09,12.9
Sivaganga,2021-07-10,0.0
Sivaganga,2021-07-11,3.4
Sivaganga,2021-07-12,0.7
Sivaganga,2021-07-13,0.1
Sivaganga,2021-07-14,0.0
Sivaganga,2021-07-15,0.0
Sivaganga,2021-07-16,2.9
Sivaganga,2021-07-17,3.8
Sivaganga,2021-07-18,0.0
Sivaganga,2021-07-19,0.3
Sivaganga,2021-07-20,0.0
Sivaganga,2021-07-21,0.2
Sivaganga,2021-07-22,0.0
Sivaganga,2021-07-23,0.6
Sivaganga,2021-07-24,0.2
Sivaganga,2021-07-25,2.1
Sivaganga,2021-07-26,1.5
Sivaganga,2021-07-27,0.1
Sivaganga,2021-07-28,0.4
Sivaganga,2021-07-29,0.1
Sivaganga,2021-07-30,0.1
Sivaganga,2021-07-31,0.2
Sivaganga,2021-08-01,0.4
Sivaganga,2021-08-02,0.0
Sivaganga,2021-08-03,0.1
Sivaganga,2021-08-04,0.5
Sivaganga,2021-08-05,0.0
Sivaganga,2021-08-06,0.5
Sivaganga,2021-08-07,5.1
Sivaganga,2021-08-08,2.7
Sivaganga,2021-08-09,0.8
Sivaganga,2021-08-10,2.1
Sivaganga,2021-08-11,0.8
Sivaganga,2021-08-12,14.3
Sivaganga,2021-08-13,0.2
Sivaganga,2021-08-14,5.1
Sivaganga,2021-08-15,0.1
Sivaganga,2021-08-16,0.5
Sivaganga,2021-08-17,9.0
Sivaganga,2021-08-18,0.2
Sivaganga,2021-08-19,0.5
Sivaganga,2021-08-20,1.0
Sivaganga,2021-08-21,6.1
Sivaganga,2021-08-22,8.9
Sivaganga,2021-08-23,5.9
Sivaganga,2021-08-24,0.2
Sivaganga,2021-08-25,0.4
Sivaganga,2021-08-26,0.6
Sivaganga,2021-08-27,0.1
Sivaganga,2021-08-28,1.4
Sivaganga,2021-08-29,9.4
Sivaganga,2021-08-30,3.8
Sivaganga,2021-08-31,1.6
Sivaganga,2021-09-01,1.0
Sivaganga,2021-09-02,12.2
Sivaganga,2021-09-03,6.6
Sivaganga,2021-09-04,16.0
Sivaganga,2021-09-05,2.5
Sivaganga,2021-09-06,0.0
Sivaganga,2021-09-07,0.0
Sivaganga,2021-09-08,0.9
Sivaganga,2021-09-09,0.1
Sivaganga,2021-09-10,0.2
Sivaganga,2021-09-11,0.0
Sivaganga,2021-09-12,0.2
Sivaganga,2021-09-13,0.0
Sivaganga,2021-09-14,3.5
Sivaganga,2021-09-15,9.2
Sivaganga,2021-09-16,7.2
Sivaganga,2021-09-17,13.7
Sivaganga,2021-09-18,12.6
Sivaganga,2021-09-19,4.4
Sivaganga,2021-09-20,19.5
Sivaganga,2021-09-21,0.4
Sivaganga,2021-09-22,0.7
Sivaganga,2021-09-23,12.4
Sivaganga,2021-09-24,15.4
Sivaganga,2021-09-25,0.2
Sivaganga,2021-09-26,0.9
Sivaganga,2021-09-27,0.3
Sivaganga,2021-09-28,0.1
Sivaganga,2021-09-29,0.1
Sivaganga,2021-09-30,9.9
Sivaganga,2021-10-01,7.2
Sivaganga,2021-10-02,27.1
Sivaganga,2021-10-03,10.5
Sivaganga,2021-10-04,12.6
Sivaganga,2021-10-05,11.5
Sivaganga,2021-10-06,4.4
Sivaganga,2021-10-07,0.5
Sivaganga,2021-10-08,5.0
Sivaganga,2021-10-09,1.1
Sivaganga,2021-10-10,9.8
Sivaganga,2021-10-11,3.7
Sivaganga,2021-10-12,1.8
Sivaganga,2021-10-13,0.8
Sivaganga,2021-10-14,0.5
Sivaganga,2021-10-15,1.0
Sivaganga,2021-10-16,9.1
Sivaganga,2021-10-17,3.0
Sivaganga,2021-10-18,17.1
Sivaganga,2021-10-19,9.0
Sivaganga,2021-10-20,15.4
Sivaganga,2021-10-21,19.0
Sivaganga,2021-10-22,20.8
Sivaganga,2021-10-23,9.3
Sivaganga,2021-10-24,8.8
Sivaganga,2021-10-25,21.5
Sivaganga,2021-10-26,9.7
Sivaganga,2021-10-27,21.3
Sivaganga,2021-10-28,0.7
Sivaganga,2021-10-29,17.0
Sivaganga,2021-10-30,20.4
Sivaganga,2021-10-31,23.7
Sivaganga,2021-11-01,50.7
Sivaganga,2021-11-02,24.2
Sivaganga,2021-11-03,40.9
Sivaganga,2021-11-04,41.8
Sivaganga,2021-11-05,33.5
Sivaganga,2021-11-06,9.3
Sivaganga,2021-11-07,25.3
Sivaganga,2021-11-08,62.1
Sivaganga,2021-11-09,30.6
Sivaganga,2021-11-10,18.7
Sivaganga,2021-11-11,15.6
Sivaganga,2021-11-12,19.4
Sivaganga,2021-11-13,4.4
Sivaganga,2021-11-14,3.2
